"positive,""a";fascinating;case;study;of;flower-power;liberation;--;and;the;price;that;was;paid;for;it;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""bluer";than;the;atlantic;and;more;biologically;detailed;than;an;autopsy;,;the;movie;0;0;0;is;,;also;,;frequently;hilarious;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""really";is;a;pan-american;movie;,;with;moments;of;genuine;insight;into;the;urban;heart;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""obligada";para;impotentes;,;daneses;,;camareras;italianas;,;profesores;de;idiomas;,;y;todo;aquel;que;desee;una;lengua;para;expresar;su;amor;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""an";overly;familiar;scenario;is;made;fresh;by;an;intelligent;screenplay;and;gripping;performances;in;this;low-budget;,;video-shot;,;debut;indie;effort;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""peppering";this;urban;study;with;references;to;norwegian;folktales;,;villeneuve;creates;in;maelstrom;a;world;where;the;bizarre;is;credible;and;the;real;turns;magical;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""ong's";promising;debut;is;a;warm;and;well-told;tale;of;one;recent;chinese;immigrant's;experiences;in;new;york;city;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""fantastic";"!""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""that";the;real;antwone;fisher;was;able;to;overcome;his;personal;obstacles;and;become;a;good;man;is;a;wonderful;thing;;;that;he;has;been;able;to;share;his;story;so;compellingly;with;us;is;a;minor;miracle;".""";;;;;;;;;;;;;;;;;;;
"positive,""there's";not;much;to;fatale;,;outside;of;its;stylish;surprises;0;0;0;but;that's;ok;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""what";redeems;the;film;is;the;cast;,;particularly;the;ya-yas;themselves;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""beautiful";,;cold;,;oddly;colorful;and;just;plain;otherworldly;,;a;freaky;bit;of;art;that's;there;to;scare;while;we;delight;in;the;images;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";up;to;[watts];to;lend;credibility;to;this;strange;scenario;,;and;her;presence;succeeds;in;making;us;believe;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";film;is;darkly;atmospheric;,;with;herrmann;quietly;suggesting;the;sadness;and;obsession;beneath;hearst's;forced;avuncular;chortles;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""shyamalan";takes;a;potentially;trite;and;overused;concept;(;aliens;come;to;earth;);and;infuses;it;into;a;rustic;,;realistic;,;and;altogether;creepy;tale;of;hidden;invasion;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,"".";0;0;the;story;,;like;ravel's;bolero;,;builds;to;a;crescendo;that;encompasses;many;more;paths;than;we;started;with;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""it's";plotless;,;shapeless;--;and;yet;,;it;must;be;admitted;,;not;entirely;humorless;0;indeed;,;the;more;outrageous;bits;achieve;a;shock-you-into-laughter;intensity;of;almost;dadaist;proportions;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""gondry's";direction;is;adequate;0;0;0;but;what;gives;human;nature;its;unique;feel;is;kaufman's;script;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";film's;plot;may;be;shallow;,;but;you've;never;seen;the;deep;like;you;see;it;in;these;harrowing;surf;shots;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""with";a;large;cast;representing;a;broad;cross-section;,;tavernier's;film;bounds;along;with;the;rat-a-tat;energy;of;;his;girl;friday;,;;maintaining;a;light;touch;while;tackling;serious;themes;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";observations;of;this;social/economic/urban;environment;are;canny;and;spiced;with;irony;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""renner";carries;much;of;the;film;with;a;creepy;and;dead-on;performance;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""jarecki";and;gibney;do;find;enough;material;to;bring;kissinger's;record;into;question;and;explain;how;the;diplomat's;tweaked;version;of;statecraft;may;have;cost;thousands;and;possibly;millions;of;lives;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";spaniel-eyed;jean;reno;infuses;hubert;with;a;mixture;of;deadpan;cool;,;wry;humor;and;just;the;measure;of;tenderness;required;to;give;this;comic;slugfest;some;heart;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""aniston";has;at;last;decisively;broken;with;her;friends;image;in;an;independent;film;of;satiric;fire;and;emotional;turmoil;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""a";mildly;enjoyable;if;toothless;adaptation;of;a;much;better;book;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""""""";the;dangerous;lives;of;altar;boys;;has;flaws;,;but;it;also;has;humor;and;heart;and;very;talented;young;"actors""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""unexpected";,;and;often;contradictory;,;truths;emerge;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""300";years;of;russian;history;and;culture;compressed;into;an;evanescent;,;seamless;and;sumptuous;stream;of;consciousness;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""intelligent";,;caustic;take;on;a;great;writer;and;dubious;human;being;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""may";take;its;sweet;time;to;get;wherever;it's;going;,;but;if;you;have;the;patience;for;it;,;you;won't;feel;like;it's;wasted;yours;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""less";the;sensational;true-crime;hell-jaunt;purists;might;like;and;more;experimental;in;its;storytelling;(;though;no;less;horrifying;for;it;);".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""the";film;is;one;of;the;year's;best;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""eerily";accurate;depiction;of;depression;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,"".";0;0;a;delicious;crime;drama;on;par;with;the;slickest;of;mamet;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"positive,""charming";and;witty;,;it's;also;somewhat;clumsy;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""simplistic";,;silly;and;tedious;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""it's";so;laddish;and;juvenile;,;only;teenage;boys;could;possibly;find;it;funny;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""exploitative";and;largely;devoid;of;the;depth;or;sophistication;that;would;make;watching;such;a;graphic;treatment;of;the;crimes;bearable;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""[garbus]";discards;the;potential;for;pathological;study;,;exhuming;instead;,;the;skewed;melodrama;of;the;circumstantial;situation;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""a";visually;flashy;but;narratively;opaque;and;emotionally;vapid;exercise;in;style;and;mystification;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";story;is;also;as;unoriginal;as;they;come;,;already;having;been;recycled;more;times;than;i'd;care;to;count;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""about";the;only;thing;to;give;the;movie;points;for;is;bravado;--;to;take;an;entirely;stale;concept;and;push;it;through;the;audience's;meat;grinder;one;more;time;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""not";so;much;farcical;as;sour;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""unfortunately";the;story;and;the;actors;are;served;with;a;hack;script;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""all";the;more;disquieting;for;its;relatively;gore-free;allusions;to;the;serial;murders;,;but;it;falls;down;in;its;attempts;to;humanize;its;subject;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""a";sentimental;mess;that;never;rings;true;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""while";the;performances;are;often;engaging;,;this;loose;collection;of;largely;improvised;numbers;would;probably;have;worked;better;as;a;one-hour;tv;documentary;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""interesting";,;but;not;compelling;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""on";a;cutting;room;floor;somewhere;lies;0;0;0;footage;that;might;have;made;no;such;thing;a;trenchant;,;ironic;cultural;satire;instead;of;a;frustrating;misfire;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""while";the;ensemble;player;who;gained;notice;in;guy;ritchie's;lock;,;stock;and;two;smoking;barrels;and;snatch;has;the;bod;,;he's;unlikely;to;become;a;household;name;on;the;basis;of;his;first;starring;vehicle;".""";;;;;;;;;;;;;;;;;;;;;
"negative,""there";is;a;difference;between;movies;with;the;courage;to;go;over;the;top;and;movies;that;don't;care;about;being;"stupid""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""nothing";here;seems;as;funny;as;it;did;in;analyze;this;,;not;even;joe;viterelli;as;de;niro's;right-hand;goombah;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""such";master;screenwriting;comes;courtesy;of;john;pogue;,;the;yale;grad;who;previously;gave;us;;the;skulls;;and;last;year's;;rollerball;0;;enough;said;,;except;:;film;overboard;"!""";;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""here";,;common;sense;flies;out;the;window;,;along;with;the;hail;of;bullets;,;none;of;which;ever;seem;to;hit;sascha;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""this";100-minute;movie;only;has;about;25;minutes;of;decent;material;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";execution;is;so;pedestrian;that;the;most;positive;comment;we;can;make;is;that;rob;schneider;actually;turns;in;a;pretty;convincing;performance;as;a;prissy;teenage;girl;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""on";its;own;,;it's;not;very;interesting;0;as;a;remake;,;it's;a;pale;imitation;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""it";shows;that;some;studios;firmly;believe;that;people;have;lost;the;ability;to;think;and;will;forgive;any;shoddy;product;as;long;as;there's;a;little;girl-on-girl;action;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""a";farce;of;a;parody;of;a;comedy;of;a;premise;,;it;isn't;a;comparison;to;reality;so;much;as;it;is;a;commentary;about;our;knowledge;of;films;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""as";exciting;as;all;this;exoticism;might;sound;to;the;typical;pax;viewer;,;the;rest;of;us;will;be;lulled;into;a;coma;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";party;scenes;deliver;some;tawdry;kicks;0;the;rest;of;the;film;0;0;0;is;dudsville;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""our";culture;is;headed;down;the;toilet;with;the;ferocity;of;a;frozen;burrito;after;an;all-night;tequila;bender;ﾗ;and;i;know;this;because;i've;seen;'jackass;:;the;movie;0;"'""";;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";criticism;never;rises;above;easy;,;cynical;potshots;at;morally;bankrupt;characters;0;0;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";movie's;something-borrowed;construction;feels;less;the;product;of;loving;,;well;integrated;homage;and;more;like;a;mere;excuse;for;the;wan;,;thinly;sketched;story;0;killing;time;,;that's;all;that's;going;on;here;".""";;;;;;;;;;;;;;;;;;;;;;
"negative,""stupid";,;infantile;,;redundant;,;sloppy;,;over-the-top;,;and;amateurish;0;yep;,;it's;;waking;up;in;reno;0;;go;back;to;sleep;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""somewhere";in;the;middle;,;the;film;compels;,;as;demme;experiments;he;harvests;a;few;movie;moment;gems;,;but;the;field;of;roughage;dominates;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";action;clich�s;just;pile;up;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""payami";tries;to;raise;some;serious;issues;about;iran's;electoral;process;,;but;the;result;is;a;film;that's;about;as;subtle;as;a;party;political;broadcast;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";only;surprise;is;that;heavyweights;joel;silver;and;robert;zemeckis;agreed;to;produce;this;;;i;assume;the;director;has;pictures;of;them;cavorting;in;ladies';underwear;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""another";useless;recycling;of;a;brutal;mid-'70s;american;sports;movie;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""i";didn't;laugh;0;i;didn't;smile;0;i;survived;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""please";,;someone;,;stop;eric;schaeffer;before;he;makes;another;film;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""most";of;the;problems;with;the;film;don't;derive;from;the;screenplay;,;but;rather;the;mediocre;performances;by;most;of;the;actors;"involved""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,"".";0;0;if;you're;just;in;the;mood;for;a;fun;--;but;bad;--;movie;,;you;might;want;to;catch;freaks;as;a;matinee;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""curling";may;be;a;unique;sport;but;men;with;brooms;is;distinctly;ordinary;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""though";the;opera;itself;takes;place;mostly;indoors;,;jacquot;seems;unsure;of;how;to;evoke;any;sort;of;naturalism;on;the;set;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""there's";no;getting;around;the;fact;that;this;is;revenge;of;the;nerds;revisited;--;again;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";effort;is;sincere;and;the;results;are;honest;,;but;the;film;is;so;bleak;that;it's;hardly;watchable;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""analyze";that;regurgitates;and;waters;down;many;of;the;previous;film's;successes;,;with;a;few;new;swings;thrown;in;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""with";flashbulb;editing;as;cover;for;the;absence;of;narrative;continuity;,;undisputed;is;nearly;incoherent;,;an;excuse;to;get;to;the;closing;bout;0;0;0;by;which;time;it's;impossible;to;care;who;wins;".""";;;;;;;;;;;;;;;;;;;;;;
"negative,""stinks";from;start;to;finish;,;like;a;wet;burlap;sack;of;gloom;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""to";the;civilized;mind;,;a;movie;like;ballistic;:;ecks;vs;0;sever;is;more;of;an;ordeal;than;an;amusement;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""equlibrium";could;pass;for;a;thirteen-year-old's;book;report;on;the;totalitarian;themes;of;1984;and;farenheit;451;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";lack;of;naturalness;makes;everything;seem;self-consciously;poetic;and;forced;0;0;0;it's;a;pity;that;[nelson's];achievement;doesn't;match;his;ambition;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""everything";is;off;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""when";seagal;appeared;in;an;orange;prison;jumpsuit;,;i;wanted;to;stand;up;in;the;theater;and;shout;,;'hey;,;kool-aid;!;"'""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""an";easy;watch;,;except;for;the;annoying;demeanour;of;its;lead;character;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""imagine";the;cleanflicks;version;of;'love;story;,;';with;ali;macgraw's;profanities;replaced;by;romance-novel;platitudes;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""pc";stability;notwithstanding;,;the;film;suffers;from;a;simplistic;narrative;and;a;pat;,;fairy-tale;conclusion;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""forget";the;misleading;title;,;what's;with;the;unexplained;baboon;cameo;"?""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""an";odd;,;haphazard;,;and;inconsequential;romantic;comedy;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""though";her;fans;will;assuredly;have;their;funny;bones;tickled;,;others;will;find;their;humor-seeking;dollars;best;spent;elsewhere;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""pascale";bailly's;rom-com;provides;am�lie's;audrey;tautou;with;another;fabuleux;destin;--;i;0;e;0;,;a;banal;spiritual;quest;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""a";static;and;sugary;little;half-hour;,;after-school;special;about;interfaith;understanding;,;stretched;out;to;90;minutes;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""watching";the;chemistry;between;freeman;and;judd;,;however;,;almost;makes;this;movie;worth;seeing;0;almost;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,"".";0;0;a;pretentious;and;ultimately;empty;examination;of;a;sick;and;evil;woman;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";country;bears;has;no;scenes;that;will;upset;or;frighten;young;viewers;0;unfortunately;,;there;is;almost;nothing;in;this;flat;effort;that;will;amuse;or;entertain;them;,;either;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";cumulative;effect;of;watching;this;65-minute;trifle;is;rather;like;being;trapped;while;some;weird;relative;trots;out;the;video;he;took;of;the;family;vacation;to;stonehenge;0;before;long;,;you're;desperate;for;the;evening;to;end;".""";;;;;;;;;;;;;;;;;;;
"negative,""the";characters;are;never;more;than;sketches;0;0;0;which;leaves;any;true;emotional;connection;or;identification;frustratingly;out;of;reach;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""mattei's";underdeveloped;effort;here;is;nothing;but;a;convenient;conveyor;belt;of;brooding;personalities;that;parade;about;as;if;they;were;coming;back;from;stock;character;camp;--;a;drowsy;drama;infatuated;by;its;own;pretentious;self-examination;".""";;;;;;;;;;;;;;;;;;;;;;
"negative,""only";in;its;final;surprising;shots;does;rabbit-proof;fence;find;the;authority;it's;looking;for;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""isn't";as;sharp;as;the;original;0;0;0;despite;some;visual;virtues;,;'blade;ii';just;doesn't;cut;it;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,"".";0;0;plays;like;a;badly;edited;,;91-minute;trailer;(;and;);the;director;can't;seem;to;get;a;coherent;rhythm;going;0;in;fact;,;it;doesn't;even;seem;like;she;tried;".""";;;;;;;;;;;;;;;;;;;;;;;;
"negative,""maybe";leblanc;thought;,;;hey;,;the;movie;about;the;baseball-playing;monkey;was;worse;0;"""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""what";you;expect;is;just;what;you;get;0;0;0;assuming;the;bar;of;expectations;hasn't;been;raised;above;sixth-grade;height;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""barry";sonnenfeld;owes;frank;the;pug;big;"time""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";biggest;problem;with;roger;avary's;uproar;against;the;mpaa;is;that;,;even;in;all;its;director's;cut;glory;,;he's;made;a;film;that's;barely;shocking;,;barely;interesting;and;most;of;all;,;barely;anything;".""";;;;;;;;;;;;;;;;;;;;;
"negative,""so";riddled;with;unanswered;questions;that;it;requires;gargantuan;leaps;of;faith;just;to;watch;it;plod;along;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""i";approached;the;usher;and;said;that;if;she;had;to;sit;through;it;again;,;she;should;ask;for;a;raise;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""earnest";but;heavy-handed;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""if";sinise's;character;had;a;brain;his;ordeal;would;be;over;in;five;minutes;but;instead;the;plot;goes;out;of;its;way;to;introduce;obstacles;for;him;to;stumble;over;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""too";slow;for;a;younger;crowd;,;too;shallow;for;an;older;one;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""there's";a;reason;the;studio;didn't;offer;an;advance;screening;0;;the;adventures;of;pluto;nash;;is;a;big;time;stinker;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""a";punch;line;without;a;premise;,;a;joke;built;entirely;from;musty;memories;of;half-dimensional;characters;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""takes";one;character;we;don't;like;and;another;we;don't;believe;,;and;puts;them;into;a;battle;of;wills;that;is;impossible;to;care;about;and;isn't;very;funny;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";things;this;movie;tries;to;get;the;audience;to;buy;just;won't;fly;with;most;intelligent;viewers;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""even";if;the;enticing;prospect;of;a;lot;of;nubile;young;actors;in;a;film;about;campus;depravity;didn't;fade;amid;the;deliberate;,;tiresome;ugliness;,;it;would;be;rendered;tedious;by;avary's;failure;to;construct;a;story;with;even;a;trace;of;dramatic;interest;".""";;;;;;;;;;;;;
"negative,""sitting";through;the;last;reel;(;spoiler;alert;!;);is;significantly;less;charming;than;listening;to;a;four-year-old;with;a;taste;for;exaggeration;recount;his;halloween;trip;to;the;haunted;house;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""confuses";its;message;with;an;ultimate;desire;to;please;,;and;contorting;itself;into;an;idea;of;expectation;is;the;last;thing;any;of;these;three;actresses;,;nor;their;characters;,;deserve;".""";;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""deadly";dull;,;pointless;meditation;on;losers;in;a;gone-to-seed;hotel;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""with";this;new;rollerball;,;sense;and;sensibility;have;been;overrun;by;what;can;only;be;characterized;as;robotic;sentiment;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""one";can;only;assume;that;the;jury;who;bestowed;star;hoffman's;brother;gordy;with;the;waldo;salt;screenwriting;award;at;2002's;sundance;festival;were;honoring;an;attempt;to;do;something;different;over;actually;pulling;it;"off""";;;;;;;;;;;;;;;;;;;;;;;;
"negative,""a";movie;more;to;be;prescribed;than;recommended;--;as;visually;bland;as;a;dentist's;waiting;room;,;complete;with;soothing;muzak;and;a;cushion;of;predictable;narrative;rhythms;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""sex";ironically;has;little;to;do;with;the;story;,;which;becomes;something;about;how;lame;it;is;to;try;and;evade;your;responsibilities;and;that;you;should;never;,;ever;,;leave;a;large;dog;alone;with;a;toddler;0;but;never;mind;all;that;;;the;boobs;are;"fantasti""";;;;;;;;
"negative,""the";script;covers;huge;,;heavy;topics;in;a;bland;,;surfacey;way;that;doesn't;offer;any;insight;into;why;,;for;instance;,;good;things;happen;to;bad;people;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""a";portrait;of;alienation;so;perfect;,;it;will;certainly;succeed;in;alienating;most;viewers;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""the";code;talkers;deserved;better;than;a;hollow;tribute;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""skip";the;film;and;buy;the;philip;glass;soundtrack;cd;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""feels";like;a;cold;old;man;going;through;the;motions;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""dignified";ceo's;meet;at;a;rustic;retreat;and;pee;against;a;tree;0;can;you;bear;the;laughter;"?""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""dull";and;mechanical;,;kinda;like;a;very;goofy;museum;"exhibit""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""there's";no;point;of;view;,;no;contemporary;interpretation;of;joan's;prefeminist;plight;,;so;we're;left;thinking;the;only;reason;to;make;the;movie;is;because;present;standards;allow;for;plenty;of;nudity;".""";;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""beware";the;quirky;brit-com;0;they;can;and;will;turn;on;a;dime;from;oddly;humorous;to;tediously;sentimental;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"negative,""has";its;moments;--;and;almost;as;many;subplots;".""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
